user_id,ip_address,entity_id,veracity,entity_category,entity_category2,entity_set,experiment_id,dwell,n_dwells,mobile,btn_likes,btn_read_later,btn_shares,condition,item_order,ldwell,likes_0,likes_1,read_later_0,read_later_1,shares_0,shares_1,attention,ipblock
1653780036733_o1ogi,108.84.189.89,o9n_HXsUx,1,news,news_true,oct9_news,e0j5KD,,3,0,256,0,14,0.5,2,,0,1,0,0,0,1,1,0
1653780036733_o1ogi,108.84.189.89,o9n_eyGn7,1,news,news_true,oct9_news,e0j5KD,12161,6,0,2155,0,135,0.5,3,9.405989388981,0,0,0,0,0,0,1,0
1653780036733_o1ogi,108.84.189.89,o9n_aKdMB,1,news,news_true,oct9_news,e0j5KD,13262,5,0,21788,0,1901,0.5,4,9.49265808192881,0,1,0,0,0,0,1,0
1653780036733_o1ogi,108.84.189.89,22052628_monkeypox_d7us8,,news,,22052628_monkeypox,e0j5KD,6676,3,0,13,0,1,0.5,5,8.80627428478173,0,0,0,0,0,0,1,0
1653780036733_o1ogi,108.84.189.89,22052628_monkeypox_jjVlN,,news,,22052628_monkeypox,e0j5KD,1989,3,0,84,0,8,0.5,6,7.59538727885397,0,0,0,0,0,0,1,0
1653780036733_o1ogi,108.84.189.89,22052628_monkeypox_DnZuP,,news,,22052628_monkeypox,e0j5KD,17448,3,0,223,0,17,0.5,7,9.76698030788146,0,0,0,0,0,0,1,0
1653780036733_o1ogi,108.84.189.89,o9n_MqOLv,1,news,news_true,oct9_news,e0j5KD,17849,4,0,2093,0,232,0.5,8,9.78970276322951,0,0,0,0,0,0,1,0
1653780036733_o1ogi,108.84.189.89,o9n_Lj02o,1,news,news_true,oct9_news,e0j5KD,17033,4,0,49,0,4,0.5,9,9.74290791786058,0,1,0,0,0,1,1,0
1653780036733_o1ogi,108.84.189.89,o9n_GaLoT,1,news,news_true,oct9_news,e0j5KD,11326,3,0,50,0,3,0.5,10,9.33485624667375,0,0,0,0,0,0,1,0
1653780036733_o1ogi,108.84.189.89,22052628_monkeypox_YOdnA,,news,,22052628_monkeypox,e0j5KD,9426,2,0,365,0,36,0.5,11,9.15122710748368,0,0,0,0,0,0,1,0
1653780036733_o1ogi,108.84.189.89,o9n_DtF8L,1,news,news_true,oct9_news,e0j5KD,14613,3,0,384,0,42,0.5,12,9.58966682247465,0,0,0,0,0,1,1,0
1653780036733_o1ogi,108.84.189.89,o9n_0bwRq,1,news,news_true,oct9_news,e0j5KD,15732,2,0,108,0,6,0.5,13,9.6634521335517,0,0,0,0,0,0,1,0
1653780036733_o1ogi,108.84.189.89,o9n_KWUaR,1,news,news_true,oct9_news,e0j5KD,19850,3,0,2265,0,175,0.5,14,9.89595928611534,0,1,0,0,0,0,1,0
1653780036733_o1ogi,108.84.189.89,o9n_JWYXs,1,news,news_true,oct9_news,e0j5KD,15061,1,0,2658,0,156,0.5,15,9.61986390021185,0,1,0,0,0,0,1,0
1653780036733_o1ogi,108.84.189.89,22052625_youtubepopular_QvC9M,,sensational,sensational,22052625_youtubepopular,e0j5KD,17064,1,0,484,0,66,0.5,16,9.74472626015119,0,0,0,0,0,0,1,0
1653780036733_o1ogi,108.84.189.89,22052628_monkeypox_o5EIU,,news,,22052628_monkeypox,e0j5KD,8275,1,0,115,0,7,0.5,17,9.02099420024526,0,0,0,0,0,0,1,0
1653780036733_o1ogi,108.84.189.89,o9n_snzGv,1,news,news_true,oct9_news,e0j5KD,8809,1,0,229,0,22,0.5,18,9.0835292051098,0,0,0,0,0,0,1,0
1653780036733_o1ogi,108.84.189.89,o9n_yEPnE,1,news,news_true,oct9_news,e0j5KD,8007,1,0,1540,0,182,0.5,19,8.98807143807263,0,1,0,0,0,0,1,0
1653780036733_o1ogi,108.84.189.89,o9n_80DtH,1,news,news_true,oct9_news,e0j5KD,8942,1,0,39,0,2,0.5,20,9.09851455679393,0,0,0,0,0,0,1,0
1653780036733_o1ogi,108.84.189.89,22052628_monkeypox_1FJwg,,news,,22052628_monkeypox,e0j5KD,8375,1,0,418,0,38,0.5,21,9.03300635669327,0,0,0,0,0,0,1,0
1653780036733_o1ogi,108.84.189.89,22052628_monkeypox_O7sOl,,news,,22052628_monkeypox,e0j5KD,6689,1,0,1293,0,232,0.5,22,8.80821966511841,0,1,0,0,0,1,1,0
1653780036733_o1ogi,108.84.189.89,22052628_monkeypox_BDgAn,,news,,22052628_monkeypox,e0j5KD,12861,1,0,168,0,9,0.5,23,9.46195475526609,0,0,0,0,0,0,1,0
1653780036733_o1ogi,108.84.189.89,22052625_youtubepopular_dktIW,,news,,22052625_youtubepopular,e0j5KD,12895,1,0,10513,0,1577,0.5,24,9.46459491831544,0,1,0,0,0,0,1,0
1653780036733_o1ogi,108.84.189.89,o9n_VOfN3,1,news,news_true,oct9_news,e0j5KD,10226,1,0,35,0,2,0.5,25,9.23268877563994,0,1,0,0,0,1,1,0
1653780036733_o1ogi,108.84.189.89,o9n_nInT1,1,news,news_true,oct9_news,e0j5KD,8239,1,0,48,0,9,0.5,26,9.01663425631559,0,0,0,0,0,0,1,0
1653780036733_o1ogi,108.84.189.89,o9n_ptyNi,1,news,news_true,oct9_news,e0j5KD,21154,1,0,2831,0,463,0.5,27,9.959584291888,0,0,0,0,0,0,1,0
1653780036733_o1ogi,108.84.189.89,o9n_6XOQS,1,news,news_true,oct9_news,e0j5KD,14895,1,0,985,0,66,0.5,28,9.60878086514738,0,0,0,0,0,1,1,0
1653780036733_o1ogi,108.84.189.89,o9n_SX1RP,1,news,news_true,oct9_news,e0j5KD,9008,1,0,609,0,34,0.5,29,9.10586835037947,0,0,0,0,0,0,1,0
1653780036733_o1ogi,108.84.189.89,o9n_rloc5,1,news,news_true,oct9_news,e0j5KD,8274,1,0,466,0,41,0.5,30,9.02087334702136,0,0,0,0,0,0,1,0
1653780036733_o1ogi,108.84.189.89,o9n_oRtJ0,1,news,news_true,oct9_news,e0j5KD,11877,1,0,103,0,6,0.5,31,9.38235903577424,0,0,0,0,0,0,1,0
1653780036733_o1ogi,108.84.189.89,o9n_3wQXI,1,news,news_true,oct9_news,e0j5KD,13928,1,0,8,0,0,0.5,32,9.54165648144802,0,0,0,0,0,1,1,0
1653780036733_o1ogi,108.84.189.89,o9n_sSvpY,1,news,news_true,oct9_news,e0j5KD,13878,1,0,1456,0,73,0.5,33,9.53806013145949,0,0,0,0,0,0,1,0
1653780036733_o1ogi,108.84.189.89,22052625_youtubepopular_DJn8f,,sensational,sensational,22052625_youtubepopular,e0j5KD,12260,1,0,2,0,0,0.5,34,9.4140972094902,0,1,0,0,0,0,1,0
1653780036733_o1ogi,108.84.189.89,22052628_monkeypox_3QB0u,,news,,22052628_monkeypox,e0j5KD,7458,1,0,1184,0,123,0.5,35,8.91704256073877,0,1,0,0,0,1,1,0
1653780036733_o1ogi,108.84.189.89,22052628_monkeypox_k5iD0,,news,,22052628_monkeypox,e0j5KD,9258,1,0,28,0,1,0.5,36,9.13324332159122,0,0,0,0,0,0,1,0
1653780036733_o1ogi,108.84.189.89,o9n_LofXh,1,news,news_true,oct9_news,e0j5KD,10209,1,0,145,0,17,0.5,37,9.23102496316902,0,0,0,0,0,0,1,0
1653780036733_o1ogi,108.84.189.89,22052628_monkeypox_932w8,,news,,22052628_monkeypox,e0j5KD,6457,1,0,213,0,26,0.5,38,8.77292009262647,0,0,0,0,0,0,1,0
1653780036733_o1ogi,108.84.189.89,o9n_vxtcj,1,news,news_true,oct9_news,e0j5KD,11777,1,0,95,0,10,0.5,39,9.37390375584155,0,1,0,0,0,0,1,0
1653780036733_o1ogi,108.84.189.89,o9n_ogH8R,1,news,news_true,oct9_news,e0j5KD,15122,2,0,22,0,1,0.5,40,9.62390591611821,0,1,0,0,0,0,1,0
